0x2ab37a11f775d60d440acbdaab929142dc95b0cb,489.32250643981670605
0x2144a98cdc27f266ea4e637180bcbda18d476216,427.70937715876607935
0x35fb9645af6aff1107eb210b4049b7ae0b510143,301.8695843213001707
0xfd717ee3ca8261526a190f29381691d1883c0571,97.96851060347968355
0xaf45067e03969740fcfef46217f56df7cd957c0d,41.49076377861793
0x0663b29e3caa8f2db0313ea8b3e942a0431429cf,36.6733170377623263
0x2a50be3aa445943a1420f2a964e54f81c770b602,35.29411267738280965
0xbe8be781266edac69afc345c796b7e8b5382729a,25.3402916763437373
0x663d02cbdeb9d1f531d7420e411b3db89d149be9,15.8628615115151372
0x0c0dbf26b36ca52207dab0a11fa934a6022880e1,409.6922490389369518
0x3e87eb98d866a174cf865119d09103fc81a95fa5,4.51350145205822005
0x08d1ab64b4a949e6e0583f68cfc9a5398096cd38,3.43054803258446755
0xf0cc703d26350b53d059942f58e3aa3bbf3fdd01,3.20030585294810075
0xd8549eb3c8a659243950c9c793f4e4ece461424e,2.79226241217854765
0x4af6e7c029c2d6420463fc434fd19e28a19afcd2,2.6810792626577265
0x1a8f4d8e0fbd5baed04748f425d7e887616aacb4,2.6702483544383814
0x8224cf8cf50fae54593b8439fd9cb460598e8f80,2.4574876333023327
0xcfd575925546ea11f3629a332d7c997932e01709,2.1490812711084786
0x1c78a8de7519c9cb7f37e8d399018efd733a7ad8,1.90405096709372065
0x96f5b267bbe5e957389461d5e610ec2bca658faa,1.7229340916120085
0xe6c54526dc2abe259edf69d3b47d3ce253ed19e1,1.7108781375336076
0x1116b6f151cba4703eae3e029da0d70018703e46,1.6917416805839294
0x4c0f89ce9c9a9d95c1e0f6ded8fd77c02d4e85f7,1.53292865647825815
0x80f4c498fd909461eb3d0f5725abf1804f5b5241,1.4645983962268499
0x5aa036d12c325303d7ffe0e1b16992a2425b6918,1.32420643636869115
0x5542c69bfae01c8fe125e31de7743d37eb43d133,1.1972940449223374
0x7c1536b739a0e6df06932d5cfb1db910e360e498,1.8179641447111487
0x97b05ee71e93990ada51c9940266ae401f8ef3b4,1.0933568064105377
0x54453821a971062ef30e2f41ee70433171a945f4,1.06976949706967795
0xf28073d8bb1aed7e619737b41abbff9800dbc653,1.067597478350254
0x945dbd4779939fd699687246220c5833610d9ab1,1.03286753995751805
0xa5f76536343aeb0b183f2ac76d114d0b7a4c1802,1.02190094329669955
0x04aa7a69db0118fefdfd3525b171f7acd9cf937a,1.01492512789946805
0x482c11e4fdba2379e047919a922275597a8bf56e,0.97695145165417935
0xe476e6531ff20ade7de75ae7550880f3355c24a5,0.9447335409989141
0x6e0658d619bd2ba54ee128bd79e22db586e8532f,0.8792615985535103
